Cannot open referee port
[1;36moffline 0 0 0
[0m[1;36minit finished!
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
731.000000, 455.336304
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
731.000000, 456.931824
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 456.938232
731.000000, 456.931824
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
731.000000, 455.329895
731.000000, 456.938232
731.000000, 456.931824
731.000000, 456.931824
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
731.000000, 455.329895
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
731.000000, 455.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
730.000000, 454.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 455.342682
731.000000, 455.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
731.000000, 455.329895
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
731.000000, 455.329895
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
731.000000, 455.329895
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
731.000000, 455.336304
730.000000, 454.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
730.000000, 454.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 455.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
731.000000, 455.329895
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
730.000000, 454.342682
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 455.342682
730.000000, 452.731049
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
731.000000, 456.938232
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 455.342682
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 455.342682
730.000000, 452.731049
730.000000, 454.342682
730.000000, 454.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
730.000000, 454.342682
730.000000, 454.336304
731.000000, 456.938232
730.000000, 452.724670
731.000000, 456.944611
730.000000, 454.329895
731.000000, 455.336304
731.000000, 455.336304
730.000000, 452.731049
731.000000, 456.944611
730.000000, 452.724670
731.000000, 456.944611
